0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	Moti	27.00
Střih	Číslo výrobku	EAN	Název	Typ výrobku	Provedení	S	MJ	Počet	Orintace	RAL	Barva základní části	Vzor	RAL	Barva dna, kapsy	Vzor	Typ	Materiál	Délka (m)	Šířka (mm)	Barva			Uchycení			NC-P	PC-P
027	027-05-01/0002	8595700106135	LINDA A	Kabelka	0002	A	ks	1	 -	7035	Světle šedá		 	 -	 -	Ucha	Kůže	0,8	14	7024	Grafitová šedá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - šedá s bílým puntíkem 1mm	Nikl	1018.90	1611.57
027	027-05-01/0003	8595700106142	LINDA A	Kabelka	0003	A	ks	1	 -	7035	Světle šedá		 	 -	 -	Ucha	Kůže	0,8	14	7024	Grafitová šedá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - šedá hrubší se stříbrnou nitkou	Nikl	1018.90	1611.57
027	027-05-01/0004	8595700106159	LINDA A	Kabelka	0004	A	ks	1	 -	8028	Zemní hnědá		 	 -	 -	Ucha	Kůže	0,8	14	8017	Čokoládová hnědá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - tmavá hnědá s potěrem - imitace kůže	Nikl	1018.90	1611.57
027	027-05-01/0005	8595700106166	LINDA A	Kabelka	0005	A	ks	1	 -	8023	Hnědooranžová		 	 -	 -	Ucha	Kůže	0,8	14	9005	Černá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - černá s bílým puntíkem a zlatými tlapkami	Nikl	1018.90	1611.57
027	027-05-01/0006	8595700106173	LINDA A	Kabelka	0006	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,8	14	9005	Černá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - černá se smetanovým puntíkem 2mm	Nikl	1018.90	1611.57
027	027-05-01/0007	8595700106180	LINDA A	Kabelka	0007	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,8	14	9005	Černá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - černo-smetanový proužek 2mm	Nikl	1018.90	1611.57
027	027-05-01/0008	8595700106197	LINDA A	Kabelka	0008	A	ks	1	 -	8001	Okrová hnědá		 	 -	 -	Ucha	Kůže	0,8	14	1017	Přírodní		Opaskový šroubek	Vnitřní vak stažený na tkaničky - černá se zlatými srdíčky	Staromosaz	1018.90	1611.57
027	027-05-01/0009	8595700106203	LINDA A	Kabelka	0009	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,8	14	1017	Přírodní		Opaskový šroubek	Vnitřní vak stažený na tkaničky - černá se zlatými srdíčky	Staromosaz	1018.90	1611.57
027	027-05-01/0010	8595700106210	LINDA A	Kabelka	0010	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,8	14	9005	Černá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - černá + tmavě šedé květy	Nikl	1018.90	1611.57
027	027-05-01/0011	8595700106227	LINDA A	Kabelka	0011	A	ks	1	 -	6019	Pastelová zelená		 	 -	 -	Ucha	Kůže	0,8	14	8017	Čokoládová hnědá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - černá + tmavě zelené květy	Nikl	1218.90	1911.57
027	027-05-01/0012	8595700106234	LINDA A	Kabelka	0012	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,8	14	3028	Červená		Opaskový šroubek	Vnitřní vak stažený na tkaničky - černá + bílý puntík, Nášivka ALI na střed kabelky	Nikl	1018.90	1611.57
027	027-05-01/0013	8595700106241	LINDA A	Kabelka	0013	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,8	14	8017	Čokoládová hnědá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - černá + tmavě šedé květy, Nášivka ALI na střed kabelky	Nikl	1018.90	1611.57
027	027-05-01/0014	8595700106258	LINDA A	Kabelka	0014	A	ks	1	 -	7035	Světle šedá		 	 -	 -	Ucha	Kůže	0,8	14	9005	Černá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - černá + bílý puntík, Nášivka ALI na střed kabelky	Nikl	1018.90	1611.57
027	027-05-01/0015	8595700106265	LINDA A	Kabelka	0015	A	ks	1	 -	8028	Zemní hnědá		 	 -	 -	Ucha	Kůže	0,8	14	1017	Přírodní		Opaskový šroubek	Vnitřní vak stažený na tkaničky - odstíny smetanové a khaki zelené - květy	Nikl	1018.90	1611.57
027	027-05-01/0016	8595700112051	LINDA A	Kabelka	0016	A	ks	1	 -	6008	Hnědozelená		 	 -	 -	Ucha	Kůže	0,8	14	9005	Černá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - jednobarevná , hnědozelená látka	Nikl	1018.90	1611.57
027	027-05-01/0017	8595700112068	LINDA A	Kabelka	0017	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,8	14	9005	Černá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - bílo-černý podélny proužek, Nášivka ALI na střed kabelky	Nikl	1018.90	1611.57
027	027-05-01/0018	8595700112075	LINDA A	Kabelka	0018	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,8	14	1017	Přírodní		Opaskový šroubek	Vnitřní vak stažený na tkaničky - bílo-černý příčný širší proužek, Nášivka ALI na střed kabelky	Nikl	1018.90	1611.57
027	027-05-01/0019	8595700112082	LINDA A	Kabelka	0019	A	ks	1	 -	8020	Slonová kost		 	 -	 -	Ucha	Kůže	0,8	14	9005	Černá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - černá + tmavě šedé květy, Nášivka ALI na střed kabelky	Nikl	1218.90	1911.57
027	027-05-01/0020	8595700112099	LINDA A	Kabelka	0020	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,8	14	1017	Přírodní		Opaskový šroubek	Vnitřní vak stažený na tkaničky - černá + tmavě šedé květy, Nášivka ALI na střed kabelky	Nikl		
027	027-05-01/0021		LINDA A	Kabelka	0021	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,8	14	9005	Černá		Opaskový šroubek	Vnitřní vak stažený na tkaničky - černá + bílý puntík, Nášivka ALI na střed kabelky	Nikl		
028	028-05-01/0001	8595700106272	LÍDA velká	Pouzdro 	0001	A	ks	1	-	3004	Purpurově červená			-	-	Zdrhovadlo	Spirálové plast	200		3004	Purpurově červená		Šité	Bez aplikace	Nikl	94.64	173.55
028	028-05-01/0002	8595700106289	LÍDA malá	Pouzdro 	0002	A	ks	1	-	8001	Okrová hnědá		9005	Černá		Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	Bez aplikace	Nikl	92.55	157.02
028	028-05-01/0003	8595700106296	LÍDA malá	Pouzdro 	0003	A	ks	1	-	9005	Černá		 	 -	-	Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Bez aplikace	Nikl	92.55	157.02
028	028-05-01/0004	8595700106302	LÍDA malá	Pouzdro 	0004	A	ks	1	-	 	Různé barvy	-	 	 -	-	Zdrhovadlo	Spirálové plast	200			 .	-	Šité	Všechny vzory	Nikl	102.55	183.55
028	028-05-01/0005	8595700106319	LÍDA velká	Pouzdro 	0005	A	ks	1	-	 	Různé barvy	-	 	 -	-	Zdrhovadlo	Spirálové plast	200			 .	-	Šité	Všechny vzory	Nikl	106.00	194.21
028	028-05-01/0006	8595700106326	LÍDA velká	Pouzdro 	0006	A	ks	1	-	9005	Černá		 	 -	-	Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Bez aplikace	Nikl	94.64	173.55
028	028-05-01/0007	8595700106333	LÍDA velká	Pouzdro 	0007	A	ks	1	-	8001	Okrová hnědá		 	 -	-	Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	Bez aplikace	Nikl	94.64	173.55
028	028-05-01/0008	8595700106340	LÍDA malá	Pouzdro 	0008	A	ks	1	-	8001	Okrová hnědá		 	 -	-	Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	Bez aplikace	Nikl	92.55	157.02
028	028-05-01/0009	8595700106357	LÍDA malá	Pouzdro 	0009	A	ks	2	Vodorovně	9005	Černá		9010	Čistě bílá		Zdrhovadlo	Spirálové plast	200		9010	Čistě bílá		Šité	Bez aplikace	Nikl	92.55	157.02
028	028-05-01/0010	8595700106364	LÍDA velká	Pouzdro 	0010	A	ks	2	Vodorovně	9005	Černá		9010	Čistě bílá		Zdrhovadlo	Spirálové plast	200		9010	Čistě bílá		Šité	Bez aplikace	Nikl	94.64	173.55
028	028-05-01/0011	8595700106371	LÍDA velká	Pouzdro 	0011	A	ks	1	-	6008	Hnědozelená		 	 -	-	Zdrhovadlo	Spirálové plast	200		8014	Sépiová hnědá		Šité	Bez aplikace	Nikl	94.64	173.55
028	028-05-01/0012	8595700106388	LÍDA malá	Pouzdro 	0012	A	ks	1	-	8028	Zemní hnědá		 	 -	-	Zdrhovadlo	Spirálové plast	200		8014	Sépiová hnědá		Šité	Bez aplikace	Nikl	92.55	157.02
028	028-05-01/0013	8595700106395	LÍDA velká	Pouzdro 	0013	A	ks	1	-	8028	Zemní hnědá		 	 -	-	Zdrhovadlo	Spirálové plast	200		8014	Sépiová hnědá		Šité	Bez aplikace	Nikl	94.64	173.55
028	028-05-01/0014	8595700106401	LÍDA velká	Pouzdro 	0014	A	ks	1	-	9010	Čistě bílá		 	 -	-	Zdrhovadlo	Spirálové plast	200		9010	Čistě bílá		Šité	Bez aplikace	Nikl	94.64	173.55
028	028-05-01/0015	8595700106418	LÍDA velká	Pouzdro 	0015	A	ks	1	-	9005	Černá		7035	Světle šedá		Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Bez aplikace	Nikl	94.64	173.55
028	028-05-01/0016	8595700106425	LÍDA velká	Pouzdro 	0016	A	ks	1	-	8023	Hnědooranžová		9010	Čistě bílá		Zdrhovadlo	Spirálové plast	200		9010	Čistě bílá		Šité	Bez aplikace	Nikl	94.64	173.55
028	028-05-01/0017	8595700106432	LÍDA malá	Pouzdro 	0017	A	ks	1	-	7035	Světle šedá		 	 -	-	Zdrhovadlo	Spirálové plast	200		7035	Světle šedá		Šité	Bez aplikace	Nikl	92.55	157.02
028	028-05-01/0018	8595700106449	LÍDA malá	Pouzdro 	0018	A	ks	1	-	5024	Pastelová modrá		 	(modrá je malinko jiná)	-	Zdrhovadlo	Spirálové plast	200		7035	Světle šedá		Šité	Bez aplikace	Nikl	92.55	157.02
028	028-05-01/0019	8595700106456	LÍDA malá	Pouzdro 	0019	A	ks	1	-	9022	Perlová světle šedá		 		-	Zdrhovadlo	Spirálové plast	200		7035	Světle šedá		Šité	Bez aplikace	Nikl	102.55	183.55
028	028-05-01/0020	8595700106463	LÍDA malá	Pouzdro 	0020	A	ks	1	-	1014	Slonová perleťová kost (zlatá)		 		-	Zdrhovadlo	Spirálové plast	200		7035	Světle šedá		Šité	Bez aplikace	Nikl	102.55	183.55
028	028-05-01/0021	8595700110910	LÍDA velká	Pouzdro 	0021	A	ks	1	-	8001	Okrová hnědá		8001	Okrová hnědá puntík		Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		Šité	Přední část kombince čistá sahara 1/2 +1/2 sahara potisk černý nesourodý puntík, svislé štepování	Nikl	106.00	194.21
028	028-05-01/0022	8595700110927	LÍDA velká	Pouzdro 	0022	A	ks	1	-	9005	Černá		8001	Okrová hnědá puntík		Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 +1/2 sahara potisk černý nesourodý puntík, svislé štepování	Nikl	106.00	194.21
028	028-05-01/0023	8595700110934	LÍDA velká	Pouzdro 	0023	A	ks	1	-	9005	Černá		8001	Okrová hnědá puntík		Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 +1/2 sahara potisk černý sourodý puntík, svislé štepování	Nikl	106.00	194.21
028	028-05-01/0024	8595700111115	LÍDA malá	Pouzdro 	0024	A	ks	2	-	9005	Černá			Krajka	-	Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 + 1/2  šedá, černá krajka	Nikl	102.55	183.55
028	028-05-01/0025	8595700111320	LÍDA malá	Pouzdro 	0025	A	ks	1	-	9005	Černá		8001	Okrová hnědá černý puntík		Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 +1/2 sahara potisk černý malý puntík, svislé štepování	Nikl	102.55	183.55
028	028-05-01/0026	8595700111337	LÍDA velká	Pouzdro 	0026	A	ks	1	-	9005	Černá			bílý podklad, příčný černý pruh tisk	-	Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 +1/2 potisk černé příčné pruhy na bílém podkladu, svislé štepování	Nikl	106.00	194.21
028	028-05-01/0027	8595700111344	LÍDA velká	Pouzdro 	0027	A	ks	1	-	9005	Černá			bílý podklad, podélný černý pruh tisk	-	Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 +1/2 potisk černé podélné pruhy na bílém podkladu, svislé štepování	Nikl	106.00	194.21
028	028-05-01/0028	8595700111351	LÍDA velká	Pouzdro 	0028	A	ks	1	-	9005	Černá			stříbrná folie	-	Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 +1/2 stříbrná folie svislé štepování	Nikl	106.00	194.21
028	028-05-01/0029	8595700111405	LÍDA malá	Pouzdro 	0029	A	ks	1	-	9005	Černá			bílý podklad, podélný černý pruh tisk	-	Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 +1/2 potisk černé podélné pruhy na bílém podkladu, svislé štepování	Nikl	102.55	183.55
028	028-05-01/0030	8595700111412	LÍDA malá	Pouzdro 	0030	A	ks	1	-	9005	Černá			bílý podklad, příčný černý pruh tisk	-	Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 +1/2 potisk černé příčné pruhy na bílém podkladu, svislé štepování	Nikl	102.55	183.55
028	028-05-01/0031	8595700111429	LÍDA malá	Pouzdro 	0031	A	ks	1	-	9005	Černá			stříbrná folie	-	Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 +1/2 stříbrná folie svislé štepování	Nikl	102.55	183.55
028	028-05-01/0032	8595700111436	LÍDA malá	Pouzdro 	0032	A	ks	1	-	9005	Černá		8001	Okrová hnědá, černý příčný pruh tisk		Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 +1/2  potisk černé příčné pruhy na hnědém podkladu, svislé štepování	Nikl	102.55	183.55
028	028-05-01/0033	8595700111443	LÍDA malá	Pouzdro 	0033	A	ks	1	-	9005	Černá		8001	Okrová hnědá, černý příčný pruh tisk		Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 +1/2  potisk černé příčné pruhy na hnědém podkladu, svislé štepování	Nikl	102.55	183.55
028	028-05-01/0034	8595700111450	LÍDA malá	Pouzdro 	0034	A	ks	1	-	9005	Černá		8001	Okrová hnědá puntík		Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 +1/2 sahara potisk černý sourodý puntík, svislé štepování	Nikl	102.55	183.55
028	028-05-01/0035	8595700111573	LÍDA malá	Pouzdro 	0035	A	ks	1	-	9005	Černá			bílý podklad,  černý malý puntík	-	Zdrhovadlo	Spirálové plast	200		9005	Černá		Šité	Přední část kombince černá 1/2 +1/2 potisk černý  puntík na bílém podkladu, svislé štepování	Nikl	102.55	183.55
029	029-05-01/0001	8595700106470	PAULA	Kosmetická taška velká	0001	A	ks	1	 - 	8024	Hnědobéžová		 	-	-	Zdrhovadlo	Spirálové plast	200		 	-	-	-	Bez aplikace	Nikl	233.43	289.26
029	029-05-01/0002	8595700106487	PAULA	Kosmetická taška velká	0002	A	ks	1	 - 	8001	Okrová hnědá		 	-	-	Zdrhovadlo	Spirálové plast	200		 	-	-	-	Středový šev	Nikl	233.43	289.26
029	029-05-01/0003	8595700106494	PAULA	Kosmetická taška velká	0003	A	ks	1	 - 	 	Různé barvy		 	-	-	Zdrhovadlo	Spirálové plast	200		 	-	-	-	Různé tvary a barvy		233.43	289.26
029	029-05-01/0004	8595700106500	PAULA	Kosmetická taška velká	0004	A	ks	1	 - 	9010	Čistě bílá		 	-	-	Zdrhovadlo	Spirálové plast	200		 	-	-	-	Hanunka	Nikl	336.03	409.09
029	029-05-01/0005	8595700106517	PAULA	Kosmetická taška velká	0005	A	ks	2	Vodorovně	9010	Čistě bílá		7035	Světle šedá		Zdrhovadlo	Spirálové plast	200		 	-	-	-	Hanunka	Nikl	336.03	409.09
029	029-05-01/0006	8595700106524	PAULA	Kosmetická taška velká	0006	A	ks	2	Vodorovně	9010	Čistě bílá		9005	Černá		Zdrhovadlo	Spirálové plast	200		 	-	-	-	Hanunka	Nikl	336.03	409.09
029	029-05-01/0007	8595700106531	PAULA	Kosmetická taška velká	0007	A	ks	1	-	7035	Světle šedá			-	-	Zdrhovadlo	Spirálové plast	200		 	-	-	-	-	Nikl	233.43	289.26
029	029-05-01/0008	8595700106548	PAULA	Kosmetická taška velká	0008	A	ks	1	-	9005	Černá			-	-	Zdrhovadlo	Spirálové plast	200		 	-	-	-	-	Nikl	233.43	289.26
029	029-05-01/0009	8595700106555	PAULA	Kosmetická taška velká	0009	A	ks	1	 - 	7035	Světle šedá		 	-	-	Zdrhovadlo	Spirálové plast	200		 	-	-	-	Hanunka	Nikl	336.03	409.09
029	029-05-01/0010	8595700106562	PAULA	Kosmetická taška velká	0010	A	ks	2	Svisle	9010	Čistě bílá		9005	Černá		Zdrhovadlo	Spirálové plast	200		 	-	-	-	Hanunka16cm	Nikl	336.03	409.09
029	029-05-01/0011	8595700106579	PAULA	Kosmetická taška velká	0011	A	ks	1	 - 	8001	Okrová hnědá		 	-	-	Zdrhovadlo	Spirálové plast	200		 	-	-	-	Hanunka16cm	Nikl	336.03	409.09
029	029-05-01/0012	8595700106586	PAULA	Kosmetická taška velká	0012	A	ks	1	-	8023	Hnědooranžová			-	-	Zdrhovadlo	Spirálové plast	200		3012	Červenobéžová		-	-	Nikl	233.43	289.26
029	029-05-01/0013	8595700106593	PAULA	Kosmetická taška velká	0013	A	ks	2	Svisle	9005	Černá		6008	Hnědozelená		Zdrhovadlo	Spirálové plast	200		 	-	-	-	-	Nikl	233.43	289.26
030	030-05-01/0001	8595700106609	PŘÍRUČNÍ MARIE	Příruční taška	0001	A	ks	1	 -	8001	Okrová hnědá		 	 -	 -	-	-	-	-		-		Zavěšovací očko		Nikl	189.34	243.80
030	030-05-01/0003	8595700106616	PŘÍRUČNÍ MARIE	Příruční taška	0003	A	ks	1	 -	8028	Zemní hnědá		 	 -	 -	-	-	-	-		-		Zavěšovací očko		Nikl	189.34	243.80
030	030-05-01/0004	8595700106623	PŘÍRUČNÍ MARIE	Příruční taška	0004	A	ks	1	 -	9005	Černá		 	 -	 -	-	-	-	-		-		Zavěšovací očko		Nikl	189.34	243.80
030	030-05-01/0005	8595700106630	PŘÍRUČNÍ MARIE	Příruční taška	0005	A	ks	1	 -	6008	Hnědozelená		 	 -	 -	-	-	-	-		-		Zavěšovací očko		Nikl	189.34	243.80
030	030-05-01/0006	8595700106647	PŘÍRUČNÍ MARIE	Příruční taška	0006	A	ks	1	 -	7035	Světle šedá		 	 -	 -	-	-	-	-		-		Zavěšovací očko		Nikl	189.34	243.80
030	030-05-01/0007	8595700106654	PŘÍRUČNÍ MARIE	Příruční taška	0007	A	ks	1	 -	8023	Hnědooranžová		 	 -	 -	-	-	-	-		-		Zavěšovací očko		Nikl	189.34	243.80
030	030-05-01/0008	8595700106661	PŘÍRUČNÍ MARIE	Příruční taška	0008	A	ks	1	 -	8001	Okrová hnědá		 	ZDVOJENO	 -	-	-	-	-		-		Zavěšovací očko		Nikl	189.34	243.80
031	031-05-01/0001	8595700106678	Ošatka	HOME	0001	A	ks	1	 -	8024	Hnědobéžová		 	 -	 -	-	-	-	-		-				reozměr 15x15cm	79.49	148.76
031	031-05-01/0002	8595700106685	Ošatka	HOME	0002	A	ks	1	 -	8023	Hnědooranžová		 	 -	 -	-	-	-	-		-				reozměr 15x15cm	79.49	148.76
031	031-05-01/0003	8595700106692	Ošatka	HOME	0003	A	ks	1	 -	6008	Hnědozelená		 	 -	 -	-	-	-	-		-				reozměr 15x15cm	79.49	148.76
031	031-05-01/0004	8595700106708	Ošatka	HOME	0004	A	ks	1	 -	8028	Zemní hnědá		 	 -	 -	-	-	-	-		-				reozměr 15x15cm	79.49	148.76
031	031-05-01/0005	8595700106715	Ošatka	HOME	0005	A	ks	1	 -	7035	Světle šedá melír		 	 -	 -	-	-	-	-		-				reozměr 15x15cm	79.49	148.76
031	031-05-01/0006	8595700106722	Ošatka sada 2ks	HOME	0006	A	ks	1	 -	7035	Světle šedá melír		 	 -	 -	-	-	-	-		-		 -		reozměr 15x15cm	164.72	305.79
031	031-05-01/0007	8595700106739	Ošatka sada 2ks	HOME	0007	A	ks	1	 -	9010	Čistě bílá		 	 -	 -	-	-	-	-		-		 -		reozměr 15x15cm	164.72	305.79
031	031-05-01/0008	8595700106746	Ošatka sada 2ks	HOME	0008	A	ks	1	 -	9005	Černá		 	 -	 -	-	-	-	-		-		 -		reozměr 15x15cm	164.72	305.79
031	031-05-01/0009	8595700106753	Ošatka sada 2ks	HOME	0009	A	ks	1	 -	8024	Hnědobéžová		 	 -	 -	-	-	-	-		-		 -		reozměr 15x15cm	164.72	305.79
031	031-05-01/0010	8595700106760	Ošatka sada 2ks	HOME	0010	A	ks	1	 -	6008	Hnědozelená		 	 -	 -	-	-	-	-		-		 -		reozměr 15x15cm	164.72	305.79
031	031-05-01/0011	8595700106777	Ošatka sada 2ks	HOME	0011	A	ks	1	 -	8001	Okrová hnědá		 	 -	 -	-	-	-	-		-		 -		reozměr 15x15cm	164.72	305.79
031	031-05-01/0012	8595700106784	Ošatka sada 2ks	HOME	0012	A	ks	1	 -	8028	Zemní hnědá		 	 -	 -	-	-	-	-		-		 -		reozměr 15x15cm	164.72	305.79
031	031-05-01/0013	8595700106791	Ošatka sada 2ks	HOME	0013	A	ks	1	 -	8023	Hnědooranžová		 	 -	 -	-	-	-	-		-		 -		reozměr 15x15cm	164.72	305.79
031	031-05-01/0014	8595700112044	Ošatka sada 2ks XL	HOME	0014	A	ks	1	 -	8023	Hnědooranžová		 	 -	 -	-	-	-	-		-		 -		reozměr 15x15cm, výška 19cm	185.00	330.57
032	032-05-01/0001	8595700106807	HONZÍK	Batoh	0001	A	ks	2	 -	8001	Okrová hnědá		9005	Černá		Ucha	Bavlna	0,8	25	9001	Krémová		Karabina	Motýl jedním tahem černo-stříbrný na černé klopě	Nikl	507.02	743.80
032	032-05-01/0002	8595700106814	HONZÍK	Batoh	0002	A	ks	2	 -	9005	Černá		8001	Okrová hnědá		Ucha	Bavlna	0,8	25	9001	Krémová		Karabina	bez motivu, černý přední díl, klopa sahara	Nikl	404.42	619.83
032	032-05-01/0003	8595700106821	HONZÍK	Batoh	0003	A	ks	2	 -	8001	Okrová hnědá		9005	Černá		Ucha	Bavlna	0,8	25	9005	Černá		Karabina	sahara přední díl, klopa černá + bambule smetanová nebo béžová	Nikl	507.02	619.83
032	032-05-01/0004	8595700106838	HONZÍK	Batoh	0004	A	ks	1	 -	9005	Černá		 	 -	-	Ucha	Bavlna	0,8	25	9005	Černá		Karabina	bez motivu, bambule králičí	Nikl	507.02	619.83
032	032-05-01/0005	8595700106845	HONZÍK	Batoh	0005	A	ks	2	 -	9005	Černá		1033	Jiřinková žlutá		Ucha	Bavlna	0,8	25	9005	Černá		Karabina	bez motivu, černý PD, žlutá klopa, bambule králičí	Nikl	507.02	619.83
032	032-05-01/0006	8595700106852	HONZÍK	Batoh	0006	A	ks	2	 -	9005	Černá		1033	Jiřinková žlutá		Ucha	Bavlna	0,8	25	9005	Černá		Karabina	bez motivu, žlutý PD, černá klopa, bambule králičí	Nikl	507.02	619.83
032	032-05-01/0007	8595700106869	HONZÍK	Batoh	0007	A	ks	2	 -	9005	Černá		7035	Světle šedá		Ucha	Bavlna	0,8	25	9005	Černá		Karabina	bez motivu, ŠEDÝ PD, černá klopa, bambule králičí	Nikl	507.02	619.83
032	032-05-01/0008	8595700106876	HONZÍK	Batoh	0008	A	ks	2	 -	9005	Černá		7035	Světle šedá		Ucha	Bavlna	0,8	25	9005	Černá		Karabina	bez motivu, černý PD, šedá klopa, bambule králičí	Nikl	507.02	619.83
032	032-05-01/0009	8595700106883	HONZÍK	Batoh	0009	A	ks	2	 -	9005	Černá		1037	Sluneční žlutá		Ucha	Bavlna	0,8	25	9005	Černá		Karabina	bez motivu, černý PD, šedá klopa, bambule králičí	Nikl	507.02	619.83
032	032-05-01/0010	8595700106890	HONZÍK	Batoh	0010	A	ks	2	 -	8023	Hnědooranžová		9005	Černá		Ucha	Bavlna	0,8	25	9005	Černá		Karabina	bez motivu, bronze PD, černá klopa, bambule králičí	Nikl	507.02	619.83
032	032-05-01/0011	8595700106906	HONZÍK	Batoh	0011	A	ks	2	 -	9005	Černá		5024	Pastelová modrá		Ucha	Bavlna	0,8	25	9005	Černá		Karabina	bez motivu, černý PD, modrá klopa	Nikl	300.00	619.83
033	033-05-01/0001	8595700106913	KLAUDIE	Kabelka	0001	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,8	14	3028	Červená		Opaskový šroubek	 - 	Nikl	953.47	1524.79
033	033-05-01/0002	8595700106920	KLAUDIE	Kabelka	0002	A	ks	1	 -	9005	Černá		 	 -	 -	Ucha	Kůže	0,8	14	1017	Přírodní		Opaskový šroubek	Ve spodní části uprostřed nášivka ALI/SAHARA	Nikl	953.47	1524.79
034	034-05-01/0001	8595700106937	MONIKA A (čtvercová malá)	Kabelka	0001	A	ks	1	 -	8001	Okrová hnědá			 -	-	Šňůra kulatá	Bavlna	200	10	9005	Přírodní		Uzel	Šňůra pletená přírodní / šedé opletení	Nikl	288.20	458.68
034	034-05-01/0002	8595700106944	MONIKA A (čtvercová malá)	Kabelka	0002	A	ks	1	 -	8001	Okrová hnědá			 -	-	Šňůra plochá	Bavlna	200	20	1023	Žlutá dopravní		Uzel	Šňůra plochá	Nikl	288.20	458.68
034	034-05-01/0003	8595700106951	MONIKA A (čtvercová malá)	Kabelka	0003	A	ks	1	 -	8023	Hnědooranžová			 -	-	Šňůra plochá	Bavlna	200	20	5008	Šedomodrá		Uzel	Šňůra plochá riflovina	Nikl	288.20	458.68
034	034-05-01/0004	8595700106968	MONIKA A (čtvercová malá)	Kabelka	0004	A	ks	1	 -	8024	Hnědobéžová			 -	-	Šňůra plochá	Bavlna	200	20	5008	Šedomodrá		Uzel	Šňůra plochá riflovina	Nikl	288.20	458.68
034	034-05-01/0005	8595700106975	MONIKA A (čtvercová malá)	Kabelka	0005	A	ks	2	 -	9005	Černá		9010	Čistě bílá		Šňůra plochá	Bavlna	200	20	1023	Žlutá dopravní		Uzel	Šňůra plochá	Nikl	288.20	458.68
034	034-05-01/0006	8595700106982	MONIKA A (čtvercová malá)	Kabelka	0006	A	ks	2	 -	9005	Černá		9010	Čistě bílá		Šňůra plochá	Bavlna	200	20	9010	Čistě bílá		Uzel	Šňůra kohoutí stopa bílá/černá	Nikl	288.20	458.68
034	034-05-01/0007	8595700106999	MONIKA A (čtvercová malá)	Kabelka	0007	A	ks	1	 -	9005	Černá		 	 - 	-	Šňůra kulatá	Bavlna	200	10	9005	Přírodní		Uzel	Šňůra pletená přírodní / černé opletení	Nikl	288.20	458.68
